gamePk,gameDate,playId,pitchNum,pitcherId,pitcherName,batterId,batterName,pitchSpeed,spinRate,pitchTypeDescription,pitchTypeCode,headshotUrl
777361,6/25/2025,50178dce-07f1-365d-90a8-c89a11f9dcb1,2,694819,Jacob Misiorowski,665833,Oneil Cruz,102.4,2648,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694819/headshot/67/current"
778493,4/1/2025,dec75af7-4c51-3e02-9eb7-8404154543d5,4,682254,Mason Montgomery,663698,Joey Bart,102.2,2347,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682254/headshot/67/current"
777408,6/22/2025,9776b6e8-7295-323b-9351-3a5f2d0b2457,3,691799,Grant Taylor,680718,Addison Barger,102.2,2510,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691799/headshot/67/current"
777979,5/10/2025,5a30441b-fd66-319e-9c5a-8082ad8ab155,2,682825,Luis Mey,663898,Brendan Rodgers,102.1,2354,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682825/headshot/67/current"
777944,5/13/2025,f4521c9f-35a4-34b8-b996-d57f66726149,1,661403,Emmanuel Clase,592885,Christian Yelich,102,2648,Cutter,FC,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/661403/headshot/67/current"
777175,7/9/2025,55e3a878-a6d9-386e-9fd8-9dfee2e9104d,1,656730,Trevor Megill,681624,Andy Pages,101.9,2538,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656730/headshot/67/current"
777668,6/3/2025,949360f9-5c35-3e61-b00b-f845916809bd,3,668881,Hunter Greene,668930,Brice Turang,101.8,2474,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668881/headshot/67/current"
777301,6/29/2025,c821a6c7-a256-386e-9e8f-899fdc8b8261,6,680767,Victor Vodnik,694192,Jackson Chourio,101.8,2350,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680767/headshot/67/current"
777319,6/28/2025,94682d5a-f366-3738-b4ae-286b2b7f9a97,2,660271,Shohei Ohtani,686469,Vinnie Pasquantino,101.7,2574,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660271/headshot/67/current"
778279,4/17/2025,b7237f8e-9c3f-36db-9893-e65d1bf000c9,7,663855,Jordan Hicks,679032,Johan Rojas,101.7,2108,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663855/headshot/67/current"
778393,4/9/2025,039647d6-5eef-3d15-b685-aa4ff7e94a78,9,621237,JosÃ© Alvarado,645277,Ozzie Albies,101.6,2240,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621237/headshot/67/current"
777676,6/2/2025,7ca09918-b3eb-3ffb-a395-da9d3aa1a53e,3,663158,Robert Suarez,666464,Jerar Encarnacion,101.6,2462,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663158/headshot/67/current"
777680,6/1/2025,e9efc94b-d829-34a0-8dad-e37a19b18c58,0,662253,AndrÃ©s MuÃ±oz,664056,Harrison Bader,101.3,2428,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/662253/headshot/67/current"
777281,7/1/2025,71738428-80d1-3797-8146-94bab7a2b3f5,4,674444,Steven Cruz,663728,Cal Raleigh,101.3,2430,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/674444/headshot/67/current"
778071,5/3/2025,9e30462e-5907-36c5-8ab4-aab2dbf58a82,3,682842,Abner Uribe,621020,Dansby Swanson,101.2,2426,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/682842/headshot/67/current"
778069,5/3/2025,a827d959-cbd3-3662-aeca-36d24fbdc432,2,666808,Camilo Doval,691182,Adael Amador,101.1,2459,Cutter,FC,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666808/headshot/67/current"
777676,6/2/2025,f633c5a7-9bd0-393f-8bc4-f1b6e42db5ef,4,678495,Randy RodrÃ­guez,630105,Jake Cronenworth,101.1,2784,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678495/headshot/67/current"
777132,7/12/2025,1eca6e36-94ae-371e-9297-216c29d4ab4b,3,665660,Elvis Alvarado,672386,Alejandro Kirk,101,2605,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665660/headshot/67/current"
777247,7/4/2025,31e1600e-cd6b-3728-a214-23ef3556d886,2,686973,Louis Varland,666018,Jonathan Aranda,100.8,2343,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686973/headshot/67/current"
777710,5/30/2025,cc0d7ecc-e438-31ae-91a2-d6a2aecb5381,8,666661,Juan Morillo,677588,JosÃ© Tena,100.8,2199,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666661/headshot/67/current"
777878,5/18/2025,2ca1c7c2-57f5-37f8-a369-b988070204cd,1,592773,Ryne Stanek,518934,DJ LeMahieu,100.7,2421,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/592773/headshot/67/current"
778016,5/7/2025,b9e8e497-ae3a-3938-a707-f6121adb0ad8,4,670059,Colin Holderman,691023,Jordan Walker,100.7,2189,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670059/headshot/67/current"
777288,7/1/2025,e56bdb24-1eb9-3d6b-8814-f182266a6e6c,5,694973,Paul Skenes,663457,Lars Nootbaar,100.6,2218,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694973/headshot/67/current"
777654,6/4/2025,5d6f6f3c-eff4-3d88-890c-08aad245f31f,5,607481,Aaron Bummer,647304,Josh Naylor,100.6,2450,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/607481/headshot/67/current"
778515,3/30/2025,37aa26c7-5b02-3eae-9800-c6f2ad64ad22,1,663878,Nate Pearson,677950,Alek Thomas,100.6,2496,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663878/headshot/67/current"
778099,5/1/2025,d91e4c0e-61c0-349e-9d34-cb0b24515c40,0,672578,Carlos HernÃ¡ndez,695578,James Wood,100.6,2430,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672578/headshot/67/current"
777302,6/29/2025,f2f7343e-9a67-32ae-ab1f-787bcb006faf,3,672841,Carlos Vargas,666969,Adolis GarcÃ­a,100.6,,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/672841/headshot/67/current"
778564,3/19/2025,88231af2-ff1a-431e-b4b2-3aaa4ea32c76,0,808963,Roki Sasaki,673548,Seiya Suzuki,100.5,2126,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/808963/headshot/67/current"
778107,5/1/2025,227ac51f-d890-3fd5-a347-f54ffa2c3e2d,1,668933,Graham Ashcraft,691026,Masyn Winn,100.5,2555,Cutter,FC,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668933/headshot/67/current"
777147,7/11/2025,b0dcc989-cfff-324d-8ca4-fe1f7fcb7c1f,0,676617,Riley O'Brien,669397,Nick Allen,100.5,2117,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676617/headshot/67/current"
777424,6/21/2025,73365987-f706-3852-9a4d-5569fac7d858,5,691587,Eury PÃ©rez,621566,Matt Olson,100.4,2776,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/691587/headshot/67/current"
778493,4/1/2025,57b2845f-c52f-34fe-bea7-f7259cb6c3ab,3,669358,Shane Baz,665839,Enmanuel Valdez,100.4,2601,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669358/headshot/67/current"
777300,6/30/2025,50ea4daf-ee10-3a47-85dc-7f8e4b3618d7,2,695505,Chase Burns,701350,Roman Anthony,100.4,2615,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/695505/headshot/67/current"
777135,7/12/2025,f3d99349-2573-3ea3-9e9e-1ca8ce15c8de,4,678606,Jose A. Ferrer,661388,William Contreras,100.4,2215,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678606/headshot/67/current"
777306,6/30/2025,cc26c438-f212-3385-b21b-82c173451a1b,1,688158,David Morgan,547180,Bryce Harper,100.4,2428,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/688158/headshot/67/current"
777490,6/16/2025,d95aa2b1-1e99-33e9-8ba4-874260cc7eba,0,656302,Dylan Cease,518692,Freddie Freeman,100.4,2602,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656302/headshot/67/current"
777062,7/21/2025,e3685f40-c807-31e7-a50a-b7728165e5ab,1,669093,Jeremiah Estrada,688363,Graham Pauley,100.4,2280,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669093/headshot/67/current"
777748,5/27/2025,a26030c4-e73b-31b6-baa2-09885b1b7518,4,678226,Daysbel HernÃ¡ndez,656941,Kyle Schwarber,100.3,2315,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/678226/headshot/67/current"
777228,7/5/2025,f5021be1-33c6-357d-9dbf-0410f805b7c0,1,660896,Jorge Alcala,696285,Jacob Young,100.3,2596,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/660896/headshot/67/current"
777290,7/1/2025,84ceb8f0-e81f-367e-b923-68b5c9189ba3,4,674384,Eduarniel NÃºÃ±ez,805249,Otto Kemp,100.3,2480,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/674384/headshot/67/current"
777432,6/20/2025,b096cfe1-542a-3904-adc9-704e38adc703,2,594798,Jacob deGrom,457705,Andrew McCutchen,100.3,2542,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/594798/headshot/67/current"
777706,5/31/2025,d55c2655-f373-3d22-9f3d-56caca94180e,2,680885,Spencer Schwellenbach,677800,Wilyer Abreu,100.2,2352,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/680885/headshot/67/current"
777721,5/30/2025,8ac1abb7-6c25-3b48-adb8-ff010f405454,5,666171,Ryan Zeferjahn,700932,Kyle Manzardo,100.2,2334,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666171/headshot/67/current"
777171,7/9/2025,0dcdd69d-09bc-3ff7-9d25-d4670d804f0d,7,656271,Brock Burke,608369,Corey Seager,100.2,2205,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656271/headshot/67/current"
777543,6/11/2025,6a04a751-17f0-3150-b483-f86cee2576aa,5,656629,Michael Kopech,630105,Jake Cronenworth,100.2,2560,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/656629/headshot/67/current"
777182,7/9/2025,b2c138ec-ca58-30a8-8196-50302d231b6f,2,664126,Pete Fairbanks,678009,Parker Meadows,100.2,,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/664126/headshot/67/current"
777537,6/13/2025,978f3caf-515a-319b-9bcf-77b5374ef882,5,676979,Garrett Crochet,592450,Aaron Judge,100.2,2582,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676979/headshot/67/current"
777675,6/2/2025,44388616-24b0-3529-b5cb-e8bb5f90afcc,3,621242,Edwin DÃ­az,606192,Teoscar HernÃ¡ndez,100.2,2322,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/621242/headshot/67/current"
778247,4/19/2025,66116c4f-5347-310c-96fb-4ee7d0a03343,1,801403,Chase Dollander,660688,Keibert Ruiz,100.1,2494,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/801403/headshot/67/current"
777781,5/24/2025,4e0e9b44-27ee-30ed-b4e7-7f05dad503d7,0,667755,JosÃ© Soriano,669065,Kyle Stowers,100.1,1919,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/667755/headshot/67/current"
777103,7/18/2025,ce42b026-f7b4-37ed-a427-f32b4f1b257e,5,694361,Will Klein,668930,Brice Turang,100.1,2193,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/694361/headshot/67/current"
777222,7/6/2025,aee37425-80e9-3b02-a9ca-ce6fb1da99bc,7,622554,Seranthony DomÃ­nguez,686948,Drake Baldwin,100.1,2359,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/622554/headshot/67/current"
777519,6/14/2025,066df200-d203-3b9a-bd71-dd73750b301b,5,642585,FÃ©lix Bautista,545361,Mike Trout,100,2424,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/642585/headshot/67/current"
777184,7/9/2025,2a222d62-dc59-3072-93a4-1d34e707375b,3,693645,Cam Schlittler,668227,Randy Arozarena,100,2523,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/693645/headshot/67/current"
777889,5/17/2025,d160228e-87af-39ed-9221-c56598382d69,8,645261,Sandy Alcantara,670224,Kameron Misner,100,2181,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/645261/headshot/67/current"
778064,5/3/2025,abae067f-3fa0-3a3f-9395-078892969656,7,668909,Gavin Williams,665489,Vladimir Guerrero Jr.,100,2217,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668909/headshot/67/current"
778220,4/22/2025,602ebf32-280a-30c6-b042-175fe3aa6f95,4,641745,Brad Keller,606192,Teoscar HernÃ¡ndez,100,2576,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/641745/headshot/67/current"
778272,4/18/2025,cdc24bff-0ce3-3859-a9a2-98c577ddd76e,5,685801,Hunter Bigge,683011,Anthony Volpe,99.9,2529,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/685801/headshot/67/current"
778486,4/1/2025,e99e4a63-b2ce-3332-a142-74bcb432aa09,0,666619,Gregory Santos,668670,Jake Rogers,99.9,2318,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/666619/headshot/67/current"
777657,6/3/2025,ecfd2114-e635-37b9-94bf-2b7b6b32ca6c,7,657585,Reed Garrett,660271,Shohei Ohtani,99.9,2474,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/657585/headshot/67/current"
777290,7/1/2025,b7890767-b3cf-31dd-9db6-e85dcacd3c3d,2,689147,Orion Kerkering,670092,Trenton Brooks,99.9,2458,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/689147/headshot/67/current"
777734,5/28/2025,2b7067e4-3723-3469-8f7b-59c62d2dcd92,6,622663,Luis Severino,701358,Cam Smith,99.9,2336,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/622663/headshot/67/current"
777819,5/21/2025,ef244a1d-7d38-34eb-b0a9-92a01ad29ff5,4,668674,Lucas Erceg,642715,Willy Adames,99.9,2039,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/668674/headshot/67/current"
777466,6/18/2025,dc54b9e6-93d2-335c-8f2b-13b35e88834b,1,686799,Jack Kochanowicz,592450,Aaron Judge,99.8,2217,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686799/headshot/67/current"
778252,4/19/2025,f51edd07-e699-31c0-b105-7b13bfead823,3,605447,Jordan Romano,660821,JesÃºs SÃ¡nchez,99.8,2439,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/605447/headshot/67/current"
777471,6/17/2025,a84fc813-6366-3572-96c0-accae3631efc,7,670970,Adrian Morejon,660271,Shohei Ohtani,99.8,2523,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/670970/headshot/67/current"
777220,7/6/2025,adf26abc-6f69-34c1-9065-b4aba515f99f,0,671212,Joe Boyle,621439,Byron Buxton,99.8,2701,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/671212/headshot/67/current"
778537,3/29/2025,354a8e84-9924-3b66-b44e-56b299a05052,0,655889,Manuel RodrÃ­guez,641857,Ryan McMahon,99.8,2216,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/655889/headshot/67/current"
777273,7/2/2025,e4721936-5746-3a11-8036-082ade9a4f02,8,686751,Seth Johnson,657757,Gavin Sheets,99.8,2402,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686751/headshot/67/current"
777510,6/14/2025,69f297cf-dcf4-38d2-baa7-8f0d7e66300d,4,650556,Bryan Abreu,664056,Harrison Bader,99.8,2410,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/650556/headshot/67/current"
777269,7/2/2025,06139fd7-886e-3bab-a263-1e35037735e3,6,686613,Hunter Brown,687597,Jordan Beck,99.8,2441,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/686613/headshot/67/current"
777705,5/31/2025,8ac7e2ad-7520-32f0-93a7-3b3b009174cf,6,665795,Edward Cabrera,656305,Matt Chapman,99.7,2435,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/665795/headshot/67/current"
777819,5/21/2025,2a614932-c019-313a-9992-381eb03dd6e4,3,669062,Erik Miller,686681,Michael Massey,99.7,2423,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/669062/headshot/67/current"
777175,7/9/2025,984be15d-80b2-3f53-87e4-903f731c399f,2,676879,Aaron Ashby,660271,Shohei Ohtani,99.7,2448,Sinker,SI,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/676879/headshot/67/current"
778083,5/2/2025,6e213073-7a20-3e10-83cf-4aa874e2040c,5,683004,Jack Leiter,641487,J.P. Crawford,99.7,2452,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/683004/headshot/67/current"
778034,5/6/2025,eb5226b7-87e2-3f24-9178-e70b002efc79,5,663574,Tony Santillan,645277,Ozzie Albies,99.6,2444,Four-Seam Fastball,FF,"https://img.mlbstatic.com/mlb-photos/image/upload/w_213,d_people:generic:headshot:silo:current.png,q_auto:best,f_auto/v1/people/663574/headshot/67/current"
